Time (s),Raw_Voltage (V),Filtered_Voltage (V)
0.9040001829999937,0.0,-0.0053836738920188445
0.9120001700000557,0.0,-0.0046536107585399165
0.9200001760000305,0.0,-0.004995260782987887
0.9280000329999893,0.0,-0.003895779187590796
0.9360001119999879,0.003222705424582284,0.0003213443945486558
0.9440003580000393,0.006445410849164568,0.002017595820117338
0.9520000859999982,0.0,-0.0012371292344000736
0.9600003130000232,0.0,-0.002896559977360298
0.9680000600000085,0.0,-0.0012676040773599623
0.9760003059999462,0.0,-0.0010334872099626079
0.984000329999958,0.0,-0.0010082630083532366
0.9920000570000411,0.0,0.0016164665041727287
1.0000001920000159,0.006445410849164568,0.0041041251651193714
1.0080000489999748,0.0,0.004900599306729256
1.0160002579999627,0.006445410849164568,0.004886951082007412
1.0240002640000512,0.0,0.003934611169684887
1.032000139000047,0.0,0.0033968159972310014
1.0400001079999583,0.003222705424582284,0.0046911272379451235
1.0480001129999437,0.0,0.00644428292993584
1.0560000259999924,0.003222705424582284,0.00652802567917271
1.0640000680000412,0.0,0.005395095931497404
1.0720001290000027,0.0,0.0066057092577626675
1.080000172000041,0.003222705424582284,0.010006345663204864
1.0880001399999628,0.006445410849164568,0.011520095338123084
1.0960003669999878,0.0,0.012069048180843327
1.1040000949999467,0.00966811627374685,0.013395197631090015
1.1120001369999954,0.0,0.013050097940660432
1.1200001239999438,0.003222705424582284,0.011266394949018106
1.128000074000056,0.0,0.010614741543993354
1.1360001350000175,0.0,0.011979211346765526
1.1440000479999526,0.003222705424582284,0.014654296205623705
1.1520001090000278,0.003222705424582284,0.015618095402568297
1.1600003360000528,0.0,0.013962963722779203
1.1680002120000381,0.0,0.013366853120000726
1.1760001059999468,0.0,0.014894246717421846
1.184000277999985,0.0,0.015629038736854575
1.1920000059999438,0.0,0.01557050939313961
1.2000002329999688,0.0,0.016974970430856967
1.2080003680000573,0.0,0.01836532944538536
1.2160001890000558,0.003222705424582284,0.018947075256376594
1.2240000640000517,0.0,0.02235594245253983
1.2320002359999762,0.00966811627374685,0.026240976986804804
1.240000259999988,0.003222705424582284,0.024615682078863353
1.2480001540000103,0.0,0.02190002304904261
1.2560003449999613,0.003222705424582284,0.023078272019643457
1.264000368999973,0.0,0.023703602096774107
1.2720001520000324,0.0,0.022702401299812637
1.2800001570000177,0.0,0.023480058891376738
1.2880001629999924,0.0,0.024702479721426012
1.2960003350000306,0.0,0.025014858420332162
1.3040002850000292,0.0,0.025753903207994235
1.3120000860000118,0.0,0.026461381589468674
1.3200002209999866,0.0,0.026957438863422337
1.3280002449999984,0.0,0.02801581715910167
1.3360000650000075,0.0,0.028285884415416213
1.3440000519999558,0.0,0.028386708653565552
1.3520001870000442,0.0,0.031307551958868175
1.3600002289999793,0.006445410849164568,0.03431383016094391
1.3680001610000545,0.0,0.033380469717180505
1.376000351000016,0.003222705424582284,0.03238608589141261
1.3840003010000146,0.0,0.03407923948514341
1.392000195000037,0.003222705424582284,0.03429543980776037
1.4000001639999482,0.0,0.033452030350767506
1.4080002990000366,0.0,0.03533679250078952
1.4160000629999558,0.006445410849164568,0.03741035060913655
1.4240001980000443,0.0,0.03829687348708547
1.4320001849999926,0.006445410849164568,0.03921629283565752
1.4400003570000308,0.0,0.03699452874444727
1.4480000849999897,0.0,0.034806392804456236
1.4560003310000411,0.0,0.03933465425881561
1.4640002620000132,0.00966811627374685,0.04299443575264166
1.472000137000009,0.0,0.040349747744603884
1.4800002539999468,0.003222705424582284,0.04047272954277398
1.488000073999956,0.006445410849164568,0.043128802327908104
1.4960001529999545,0.0,0.040543526639100574
1.504000288000043,0.0,0.037673554272718804
1.5120000709999886,0.0,0.03924240476257368
1.52000000299995,0.0,0.039884333145270415
1.5280003599999645,0.0,0.038977265097553525
1.5360002910000503,0.0,0.04063461286387367
1.5440003700000489,0.003222705424582284,0.04246095357460923
1.552000301000021,0.0,0.040984837627660996
1.5600000289999798,0.0,0.03960191869703591
1.5680002560000048,0.0,0.04132504432392732
1.5760001510000166,0.003222705424582284,0.04276025985772422
1.584000340999978,0.0,0.04143952738984872
1.5920001240000374,0.0,0.04012185118570927
1.6000000550000095,0.0,0.04055460345053714
1.608000115999971,0.0,0.04082727056148121
1.6160001580000198,0.0,0.04012146827840942
1.6240002929999946,0.0,0.04023581198937554
1.6320003170000064,0.0,0.04070963480751006
1.6400001189999784,0.0,0.03930964062100253
1.6480001610000272,0.0,0.03952258241976635
1.6560000739999623,0.003222705424582284,0.04433515326082985
1.664000116000011,0.00966811627374685,0.046145110903212216
1.6720001029999594,0.0,0.04110960581295367
1.6800000900000214,0.0,0.03746355462078042
1.6880003359999591,0.0,0.03778936089864999
1.696000210999955,0.0,0.03774916954219063
1.7040001049999773,0.0,0.03735168074884441
1.7120001849999653,0.0,0.036095888853493456
1.7200001899999506,0.0,0.03486897501776031
1.728000083999973,0.0,0.038049341503378464
1.7360001450000482,0.00966811627374685,0.040512246770722814
1.7440003169999727,0.0,0.036343926803724794
1.752000192999958,0.0,0.032435348733570006
1.7600003649999962,0.0,0.03169972416345499
1.768000110999992,0.0,0.030786591683961077
1.7760002830000303,0.0,0.032828541662275855
1.7840002880000156,0.00966811627374685,0.03543022966517215
1.7920001449999745,0.0,0.031322673320074525
1.80000011300001,0.0,0.026039040251609285
1.8080002850000483,0.0,0.02590302523874932
1.8160002160000204,0.0,0.02572295630917353
1.824000147999982,0.0,0.023230780374500194
1.832000207999954,0.0,0.022282553080114665
1.8400001029999657,0.0,0.02215929849597959
1.8480002190000278,0.003222705424582284,0.020917450733253025
1.8560002799999893,0.0,0.02083776333284345
1.8640001369999482,0.006445410849164568,0.02081557431093594
1.8720000130000471,0.0,0.01681084997459864
1.8800000920000457,0.0,0.012577712182359509
1.8880003379999835,0.0,0.012784044128103533
1.8960003250000454,0.003222705424582284,0.012468614085010684
1.904000275000044,0.0,0.008850117032049337
1.912000335000016,0.0,0.00696049063426553
1.9200003219999644,0.003222705424582284,0.006680409585698505
1.9280000310000105,0.0,0.003806295699341502
1.936000110000009,0.0,0.00010208029830439046
1.944000318999997,0.0,-0.0016367387591119794
1.9520003249999718,0.0,-0.0031408142244987772
1.9600000890000047,0.0,-0.0060002966561625
1.9680000580000296,0.0,-0.008549306547728518
1.9760001370000282,0.0,-0.009330499348863491
1.98400010499995,0.003222705424582284,-0.010751385518745788
1.9920002589999513,0.0,-0.014544943130698745
2.0000001710000106,0.0,-0.01789084715867508
2.008000121000009,0.0,-0.02027337144076971
2.0160000150000315,0.0,-0.023527030806666415
2.024000075999993,0.0,-0.024643654867441894
2.0320002290000048,0.006445410849164568,-0.022885572163391838
2.040000346000056,0.006445410849164568,-0.024564900119993283
2.048000313999978,0.003222705424582284,-0.03051747466683261
2.0560000970000374,0.003222705424582284,-0.03459968825734375
2.064000268999962,0.003222705424582284,-0.03594104862445667
2.0720002189999605,0.006445410849164568,-0.03802895381592696
2.080000020000057,0.003222705424582284,-0.041287214942993825
2.0880002659999946,0.006445410849164568,-0.0451984701733728
2.096000049000054,0.0,-0.05080241802154796
2.1040000919999784,0.0,-0.0571958488973827
2.112000170999977,0.0,-0.05983639028952496
2.1200002880000284,0.003222705424582284,-0.057847209939651194
2.1280000340000242,0.00966811627374685,-0.05932131664362962
2.1360001499999726,0.0,-0.06789466328765012
2.144000043999995,0.0,-0.07473709763726144
2.152000326999996,0.0,-0.07692833935953468
2.160000018000005,0.0,-0.08115558920841301
2.1680000970000037,0.0,-0.08540711970274413
2.1760000650000393,0.0,-0.08739399017889035
2.1840002190000405,0.0,-0.09381812464580593
2.1920000759999994,0.0,-0.09830806575954923
2.200000210999974,0.0,-0.095226992363653
2.208000141999946,0.00966811627374685,-0.10149094580613914
2.2160002770000347,0.0,-0.10834078637680379
2.224000337999996,0.012890821698329136,-0.0915122947147478
2.2320001580000053,0.048340581368734266,-0.08396835588771119
2.2400000520000276,0.0,-0.10977991021153002
2.248000335000029,0.003222705424582284,-0.12716662024578548
2.256000340000014,0.003222705424582284,-0.1280831801492785
2.2640003269999625,0.003222705424582284,-0.13352036864656927
2.2720003319999478,0.006445410849164568,-0.12983020519850635
2.2800002819999463,0.00966811627374685,-0.12789163528403774
2.2880002870000453,0.05483634699015793,-0.1270866641136768
2.2960000890000174,0.0,-0.09332825948919184
2.3040003160000424,0.1418997482261387,-0.08058887944831197
2.312000340000054,0.012890821698329136,-0.12312226182310945
2.3200002529999892,0.0,-0.12780883501959436
2.328000221000025,0.20967727168688485,-0.07120148725914889
2.33600026299996,0.0,-0.03804995188618847
2.3440002129999584,0.22901350423437858,-0.07096652265941064
2.352000070000031,0.032227054245822846,-0.11337517150980686
2.3600001129999555,0.06772716868848706,-0.06908543769571644
2.3680001550000043,0.3612954909590295,0.020184824987425305
2.376000011999963,0.0193362325474937,0.001453303590266769
2.3840002580000146,0.2741817349507897,-0.10144528409696735
2.392000023000037,0.032227054245822846,-0.10058198646606556
2.4000001949999614,0.16450904097047378,0.0014938894187765768
2.408000162999997,0.47096818493934534,0.046708002872327674
2.4160001129999955,0.016113527122911423,0.0690709481773174
2.424000191999994,0.6096452277409018,0.11596251199387944
2.432000308000056,0.18384527351796748,0.07142448790236088
2.440000146999978,0.1806225680933852,-0.012487790507594215
2.4480000600000267,0.4999725337605859,0.0339202832300799
2.456000009000036,0.09673151750972761,0.13110931397329423
2.4640000699999973,0.5806408789196612,0.06609168749382553
2.4720000569999456,0.09028610666056305,-0.07459949382099688
2.4800002660000473,0.15484092469672694,-0.032945541545404494
2.4880000299999665,0.5612542915999084,0.05677775350337847
2.496000368999944,0.00966811627374685,-0.028185428749128133
2.504000040000051,0.322572671091783,-0.13593386129721555
2.5120001569999886,0.051613641565575644,-0.19328759955896882
2.5200002550000136,0.0,-0.2735041885625646
2.528000037999959,0.06450446326390478,-0.29756829032267745
2.5360003020000477,0.0,-0.2726014123349403
2.5440003259999457,0.0612817578393225,-0.283561031905641
2.552000274999955,0.00966811627374685,-0.30290032884659956
2.56000033600003,0.0,-0.32720924231116433
2.5680003410000154,0.051613641565575644,-0.3265089479466546
2.5760002539999505,0.006445410849164568,-0.25613851116365577
2.5840002590000495,0.19029068436713206,-0.24634096155013813
2.5920000610000216,0.00966811627374685,-0.31616388017583513
2.6000001959999963,0.0,-0.2796377012616088
2.6080001450000054,0.39029983978027005,-0.16791663379183547
2.6160000209999907,0.00966811627374685,-0.12267504428298442
2.6240001559999655,0.47096818493934534,-0.10865079250188547
2.632000253000001,0.20967727168688485,-0.0880265956835235
2.6400002029999996,0.23545891508354314,-0.09772804370584418
2.648000189999948,0.43869077592126343,-0.13557990331638878
2.6560001579999835,0.045117875944151974,-0.12575672478024183
2.6640000889999556,0.5741954680704967,-0.035747857162861496
2.6720001869999805,0.34835431448844123,0.04090598105209078
2.6800001179999526,0.4677454795147631,0.06339354120227318
2.6880001419999644,0.6548134584573129,0.10402871608385576
2.6960000169999603,0.44835889219501024,0.21276740848107617
2.7040000219999456,1.0516090638590065,0.3998592885427872
2.712000157000034,0.8354863813229572,0.5626011895134932
2.720000181000046,1.0257770656900893,0.5191461233511961
2.7280001310000443,0.967718013275349,0.4076441407653868
2.736000284000056,0.7290363927672235,0.5239018964856842
2.744000086000028,1.4225726710917828,0.6501298156302376
2.7520003309999765,0.7612634470130464,0.5021496376656555
2.760000151999975,0.8612680247196154,0.3675941506052059
2.7680001200000106,1.122558937972076,0.45599078418825845
2.7760002549999854,0.7483726253147173,0.5486317972494313
2.784000297000034,1.2290089265278095,0.4742497754125628
2.7920003760000327,0.7290363927672235,0.34855006706650743
2.8000003260000312,0.9128816662851911,0.47043789484248827
2.80800018299999,1.558077363241016,0.8322407457299699
2.816000336000002,1.1483909361409934,0.9221988815315437
2.8240002860000004,1.2322316319523918,0.42813393516753717
2.832000346999962,0.09350881208514533,-0.22977936402548535
2.8400002590000213,0.22901350423437858,-0.3946953307436494
2.848000041999967,0.4967498283360037,-0.06362619561712216
2.8560000840000157,0.577418173495079,0.14792057306774534
2.864000014999988,0.722590981918059,-0.0013398378801636399
2.8720000209999625,0.20645456626230257,-0.16209923106089325
2.880000211000038,0.45480430304417485,-0.23126889126057315
2.8880003640000496,0.15484092469672694,-0.39050946507534445
2.896000314000048,0.006445410849164568,-0.4871226210117998
2.9040002640000466,0.2741817349507897,-0.3978359473093618
2.9120002500000055,0.15484092469672694,-0.38770201611306065
2.9200002930000437,0.006445410849164568,-0.5111452748654806
2.928000353000016,0.23545891508354314,-0.5142663270643142
2.936000322000041,0.00966811627374685,-0.37702128835744364
2.944000327000026,0.47741359578850995,-0.3095690109094053
2.9520003139999744,0.1386770428015564,-0.3603001105115827
2.9600003739999465,0.19673609521629662,-0.3927361698640443
2.9680003050000323,0.3999679560540169,-0.34847138892961765
2.976000051000028,0.12900892652780957,-0.28760359684475123
2.9840002229999527,0.5096406500343328,-0.29921327528074304
2.9920001540000385,0.10967269398031586,-0.4139657338484439
3.000000325999963,0.09995422293430992,-0.5129544093584759
3.0080001830000356,0.26451361867704276,-0.497461304015382
3.0160003739999866,0.006445410849164568,-0.44037128980053786
3.0240000090000194,0.40641336690318147,-0.4335328378693115
3.032000198999981,0.0193362325474937,-0.48555643151445194
3.0400003519999927,0.1386770428015564,-0.5548146511624416
3.048000043000002,0.17095445181963836,-0.5621889457352184
3.056000102999974,0.0,-0.47674539988702047
3.0640003490000254,0.49030441748683906,-0.40644542186964266
3.0720000950000212,0.032227054245822846,-0.42225088502069114
3.08000004500002,0.36451819638361177,-0.4338041102458158
3.0880000690000315,0.26451361867704276,-0.3922265094499331
3.0960000549999904,0.2612909132524605,-0.33942980642025294
3.1040001349999784,0.5354726482032501,-0.2656667013880075
3.1120000099999743,0.4322453650720988,-0.15741847732590214
3.1200001270000257,0.5967544060425726,-0.09542285018806632
3.1280002239999476,0.7160952162966353,-0.09328928391333341
3.1360003040000493,0.47741359578850995,0.0006269579817265725
3.144000290000008,1.1193362325474936,0.18183195546773168
3.1520001100000172,0.7967635614557106,0.26853245402692943
3.1600002820000554,1.0289997711146714,0.2806983347366355
3.168000065000001,1.122558937972076,0.330545799758415
3.17600010700005,0.9096589608606088,0.3713610956019159
3.184000130999948,1.24517280842298,0.35277590497311406
3.192000192000023,0.9483817807278553,0.34450844559771404
3.2000001229999953,1.090331883726253,0.3910265637599095
3.2080002210000202,1.30323186083772,0.42536172760361524
3.216000132999966,0.8806546120393682,0.41548461726887753
3.2240003790000173,1.3838498512245363,0.38561954304808727
3.232000274000029,0.8548226138704509,0.32931384002799474
3.240000094000038,1.0806134126802471,0.2900802766299765
3.2480002649999733,1.1806179903868161,0.3488489039180561
3.256000159999985,0.945159075303273,0.4433487963234167
3.264000276000047,1.4257953765163653,0.4136456086725459
3.272000299999945,0.8483772030212863,0.3217612704177408
3.280000341999994,1.1419455252918287,0.34801382726487656
3.2880000879999898,1.2645090409704736,0.40643712923752306
3.296000315000015,0.9193270771343557,0.404394748400748
3.304000301999963,1.4257953765163653,0.4473092430623102
3.3120002140000224,1.112890821698329,0.5169500070344532
3.3200000529999443,1.3096772716868847,0.5478658847812442
3.3280000580000433,1.4935225452048524,0.6193700438754643
3.336000025999965,1.2354543373769742,0.7180636534162719
3.34400012399999,1.7258091096360721,0.7029869915549486
3.3520001849999517,1.1355001144426642,0.6043904324139252
3.3600000049999608,1.4193499656672006,0.5762843984272037
3.3680002319999858,1.458072785534447,0.6233233349412599
3.376000051999995,1.190336461432822,0.6583545843274522
3.384000316999959,1.6741954680704967,0.633834039440599
3.392000191999955,1.0806134126802471,0.5551659898248748
3.40000012400003,1.3064545662623026,0.46421777840113854
3.408000351000055,1.2806225680933851,0.4181106112885978
3.416000134000001,0.9838818951705195,0.4729025527182251
3.424000064999973,1.5806363012130922,0.5327663668664445
3.432000126000048,1.0741680018310824,0.5225435143508703
3.44000005700002,1.4386861982146943,0.6072302125715048
3.448000302999958,1.4645181963836118,0.6454911780650642
3.4560001040000543,0.8741588464179446,0.2435908952269741
3.4640001279999524,0.6354772259098191,-0.28666535081413314
3.472000077999951,0.32901808194094756,-0.29028401562785316
3.480000323000013,0.9225497825589379,0.08339896758176613
3.488000366000051,1.0741680018310824,0.2696893276305176
3.4960000930000206,0.8225452048523689,0.21840331069869579
3.5040003569999953,1.122558937972076,0.14020093149870813
3.512000381000007,0.6742000457770656,0.08799401568251905
3.5200002750000294,0.8838773174639505,0.0732374842371247
3.5280001879999645,0.9806591897459372,0.08948483510575117
3.53600019299995,0.5677500572213321,0.07658307409836747
3.544000364999988,1.0967772945754177,0.006866203505928786
3.5520003330000236,0.4967498283360037,-0.013257305019160462
3.560000059999993,0.9128816662851911,0.06759732750541801
3.568000084000005,0.9322682536049439,0.05615936718832047
3.5760002920000034,0.46124971389333946,-0.06248916389358836
3.5840000570000257,0.9516044861524375,-0.06388037362370363
3.5920003769999767,0.5870862897688258,-0.011538611385259037
3.600000345000012,0.7160952162966353,-0.06583306075303628
3.6080002759999843,0.8064316777294576,-0.08994708417706848
3.61600015099998,0.5193591210803387,0.013171926858823416
3.624000045999992,1.1290043488212407,0.06507515098851309
3.632000291000054,0.47741359578850995,-0.035597334544390166
3.6400000559999626,0.7032043945983063,-0.1532148004787512
3.6480002089999743,0.7096498054474707,-0.1558947499266572
3.6560001029999967,0.3870771343556878,-0.09277485342024193
3.6640003119999847,0.967718013275349,-0.1361803408867424
3.672000206000007,0.2709590295262074,-0.22645342536611868
3.6800001560000055,0.6709773403524834,-0.1481031622500626
3.6880001050000146,0.8580453192950331,-0.056771777618939194
3.6960003140000026,0.3257953765163653,-0.13541764067962156
3.704000318999988,0.8709361409933623,-0.1940332552013844
3.71200024999996,0.37740901808194094,-0.16273907406148314
3.720000237000022,0.6483680476081483,-0.17052574397020948
3.728000112000018,0.6580361638818951,-0.19519662648553868
3.736000284000056,0.3193499656672007,-0.20526781763221125
3.744000307999954,0.767708857862211,-0.27247247968038474
3.7520003309999765,0.16773174639505606,-0.34274267631226485
3.7600001509999856,0.5322499427786679,-0.32285732685842433
3.7680001380000476,0.5483634699015794,-0.2817896320913219
3.776000199000009,0.2515724422064546,-0.277573205457646
3.784000184999968,0.6935362783245593,-0.31998132323711403
3.792000282999993,0.19029068436713206,-0.37080753893164237
3.800000157999989,0.5064179446097505,-0.29013118211546773
3.8080001079999874,0.667704280155642,-0.1715691799617686
3.816000168999949,0.35802243076218815,-0.21599258638217625
3.8240001000000348,0.7096498054474707,-0.23792777315909575
3.8320001790000333,0.46452277409018083,-0.10972930164793993
3.8400002949999816,0.7354818036163882,-0.09994178262848472
3.8480003370000304,0.612867933165484,-0.19511843411890675
3.8560003239999787,0.37418631265735863,-0.13573404260230304
3.8640000699999746,0.9967727168688487,-0.09877974364446832
3.8720001120000234,0.18706797894254978,-0.23437452706274803
3.880000301999985,0.62258640421149,-0.27912126411068366
3.8880003069999702,0.6290318150606546,-0.1935776152854908
3.8960001460000058,0.2999633783474479,-0.16916364930210398
3.904000150999991,0.8935454337376975,-0.21216588041988976
3.9120000269999764,0.17417715724422062,-0.2589723627435345
3.9200002540000014,0.612867933165484,-0.2794978433817411
3.9280002589999867,0.5741954680704967,-0.2370680660057336
3.9360000980000223,0.32901808194094756,-0.15651052222853762
3.944000009999968,0.945159075303273,-0.14644665456556671
3.95200012600003,0.2515724422064546,-0.19672747334026766
3.9600001500000417,0.6774227512016479,-0.18454756595433042
3.9680000250000376,0.7258136873426413,-0.1221102591457917
3.976000067999962,0.40641336690318147,-0.06538908793328281
3.9840001649999977,0.9773861295490959,-0.07738750368636474
3.99200005900002,0.3161272602426184,-0.21216176261580563
4.0000000090000185,0.49352712291142137,-0.29221093104552504
4.00800016200003,0.667704280155642,-0.20844987573514548
4.016000333999955,0.34190890363927673,-0.153734087144624
4.024000097999988,0.8290409704737925,-0.2021972331189981
4.0320000110000365,0.2612909132524605,-0.24212183054079256
4.040000090000035,0.5870862897688258,-0.2815341122195792
4.048000057999957,0.45158159761959255,-0.335465795015212
4.056000229999995,0.2419043259327077,-0.30917479495730626
4.064000254000007,0.7709315632867934,-0.25098629354149155
4.072000092000053,0.222568093385214,-0.28606966661945166
4.080000283000004,0.512863355458915,-0.33059538813639816
4.08800019499995,0.6515907530327306,-0.19677636672289653
4.096000292999975,0.5644769970244907,0.07385412404264323
4.104000150000047,1.112890821698329,0.05726549098776864
4.112000061999993,0.10322728313115129,-0.4309616615763117
4.120000030000028,0.0,-0.796255140527484
4.128000239000016,0.29351796749828335,-0.5941114530218993
4.136000095999975,0.2419043259327077,-0.2471086761581778
4.144000009000024,0.9064362554360265,-0.16852584114871705
4.152000236000049,0.2967406729228656,-0.17626376308425107
4.160000112000034,0.8032089723048752,-0.10648345539305452
4.168000006000057,0.7128725108720531,-0.07922753667027897
4.176000326000008,0.47096818493934534,-0.08353422827478098
4.184000164000054,1.009663538567178,-0.04365435155730793
4.192000095000026,0.45480430304417485,-0.03898261019908644
4.200000230000001,0.8322636758983748,-0.08231558704108333
4.208000068000047,0.6967589837491417,-0.07599166685160508
4.216000054999995,0.6160906385900664,-0.0013425906700958168
4.22400028200002,1.0419409475852597,0.054647942462412016
4.232000306000032,0.6160906385900664,0.039746057064631246
4.2400003300000435,0.8580453192950331,0.009883234457053941
4.2480000379999865,0.8871000228885328,0.028783533332934347
4.256000043999961,0.6354772259098191,0.09510955792809361
4.264000196999973,1.2354543373769742,0.15450291388234852
4.272000313000035,0.6967589837491417,0.1795627297076215
4.280000169999994,1.0516090638590065,0.1654777109632134
4.288000378999982,0.9838818951705195,0.09936801390018765
4.296000309999954,0.5677500572213321,0.06978671625650253
4.304000037000037,1.2773998626688028,0.12288979753320331
4.312000191000038,0.6096452277409018,0.1483225546589815
4.320000270000037,1.1,0.13186682432266753
4.328000311999972,0.9612726024261845,0.15012024671477756
4.336000242999944,0.7548180361638819,0.16627678262340634
4.34400021099998,1.2193408102540628,0.10307716013629095
4.352000068000052,0.47741359578850995,0.005571345579038892
4.360000369999966,0.9903273060196841,-0.03016373810818956
4.368000189999975,0.7838727397573815,0.02413456449813929
4.376000064999971,0.7935408560311283,0.1164648703079522
4.384000052000033,1.1064454108491646,0.08653589895860589
4.392000352999958,0.5806408789196612,-0.05953992954018602
4.400000025000054,0.7870954451819637,-0.05101958335285065
